1,647.735,1.29177
1,647.751,1.39397
1,647.751,1.39397
1,647.811,1.81005
1,647.811,1.81005
1,647.897,2.30627
1,647.897,2.30627
1,647.998,2.86631
1,647.998,2.86631
1,648.127,3.47151
1,648.127,3.47151
1,648.282,4.08655
1,648.32,4.22206
1,648.456,4.65917
1,648.456,4.65917
0.642228,648.659,5.19539
0.571081,648.716,5.32975
0.571081,648.716,5.32975
0.398616,648.948,5.84906
0.404411,649.021,5.98159
0.404411,649.021,5.98159
0.420967,649.262,6.41537
0.433398,649.467,6.73561
0.438405,649.552,6.86912
0.438405,649.552,6.86912
0.457473,649.924,7.42131
0.457473,649.924,7.42131
0.467232,650.239,7.82455
0.467232,650.239,7.82455
0.475444,650.6,8.22229
0.475444,650.6,8.22229
0.481027,650.956,8.60748
0.482297,651.055,8.70448
0.484223,651.345,8.95864
0.484223,651.345,8.95864
0.319823,651.345,8.95864
0.0576972,648.43,9.24114
0.0576972,648.43,9.24114
0.0677318,648.788,9.22087
0.0677318,648.788,9.22087
0.0731514,649.089,9.14493
0.0806229,649.39,9.06739
0.0806229,649.39,9.06739
0.0941114,649.795,9.01203
0.0941114,649.795,9.01203
0.108163,650.199,9.00824
0.108163,650.199,9.00824
0.115485,650.498,9.03807
0.123784,650.796,9.09828
0.123784,650.796,9.09828
0.13527,651.095,9.19331
0.14704,651.395,9.3087
0.14704,651.395,9.3087
0.156765,651.712,9.44193
0.15781,652,9.58931
0.15781,652,9.58931
0.144053,652.321,9.74464
0.144053,652.321,9.74464
0.114678,652.628,9.91036
0.0663895,652.934,10.0632
0.0663895,652.934,10.0632
0,653.345,10.2649
0,653.345,10.2649
0,653.74,10.5083
0,653.74,10.5083
0.138242,654.051,10.788
0.140737,654.387,11.1837
0.140737,654.387,11.1837
0.174158,654.72,11.6302
0.318674,651.402,12.0381
0.318674,651.402,12.0381
0.423105,651.794,12.4456
0.512316,651.794,12.4456
0.512316,652.2,12.8962
0.516421,652.621,13.3654
0.516421,652.621,13.3654
0.516421,653.056,13.7296
0.5,653.523,14.0065
0.5,653.523,14.0065
0.492421,653.954,14.2579
0.483263,654.439,14.5213
0.483263,654.439,14.5213
0.483263,654.91,14.7912
0.5,655.22,14.9578
0.505747,655.703,14.9578
0.505747,655.703,15.2223
0.505747,655.703,15.2223
0.508211,656.37,15.5862
0.508211,656.874,15.8583
0.508211,656.874,15.8583
0.508211,657.567,16.2287
0.508211,657.567,16.2287
0.508211,657.567,16.2287
0.508211,656.331,16.6895
0.512316,656.858,16.9719
0.512316,656.858,16.9719
0.516421,657.451,17.2548
0.516421,658.026,17.556
0.516421,658.026,17.556
0.516421,658.58,17.832
0.516421,659.203,18.1367
0.516421,659.806,18.4299
0.516421,659.806,18.4299
0.470684,660.418,18.7233
0.470684,660.418,18.7233
0.428947,661.04,18.9959
0.374632,661.309,19.2411
0.356274,661.532,19.319
0.311147,662.174,19.5191
0.311147,662.174,19.5191
0.246021,663.05,19.7353
0.246021,663.05,19.7353
0.228474,663.704,19.8601
0.215947,664.362,19.971
0.215947,664.593,20.0027
0.211737,665.255,20.1102
0.211737,665.255,20.1102
0.211737,666.426,20.2121
0.211737,666.426,20.2121
0.211737,667.324,20.3509
0.241,667.324,20.3509
0.241,667.992,20.4523
0.257684,668.664,20.581
0.257684,668.664,20.581
0.261895,669.578,20.7712
0.261895,669.578,20.7712
0.199211,670.26,20.8964
0.0246211,671.945,20.922
0.0246211,671.945,20.922
-0.236789,672.846,20.5718
-0.236789,672.846,20.5718
-0.444811,673.5,20.1115
-0.459832,673.79,19.8848
-0.516421,674.361,19.4151
-0.516421,674.361,19.4151
-0.709684,675.162,18.6583
-0.709684,675.162,18.6583
-0.837158,675.785,17.9581
-0.894737,676.131,17.54
-0.937484,678.303,17.0068
-0.937484,678.303,17.0068
-0.976947,678.97,16.0553
-0.976947,678.97,16.0553
-0.981105,679.627,15.0198
-0.981105,679.627,15.0198
-0.981105,680.089,14.2661
-0.907053,680.532,13.5051
-0.907053,680.532,13.5051
-0.8329005,683.866,12.6046
-0.8329005,683.866,12.6046
-0.51414,684.214,12.0608
-0.51414,684.353,11.9153
-0.281443,684.799,11.5717
-0.281443,684.799,11.5717
-0.083579,685.257,11.499
-0.083579,685.257,11.4937
0.037569,685.596,11.4642
0.037569,685.596,11.4642
0.112737,689.68,11.434
0.125263,689.778,11.4415
0.095221,690.022,11.5106
0.095221,690.022,11.5106
0.0793685,690.384,11.5888
0.0793685,690.493,11.5914
0.108579,690.843,11.599
0.108579,690.843,11.599
0.1420001,691.148,11.5616
0.1420001,691.237,11.5433
0.1420001,691.237,11.5433
0.17,693.881,11.4926
0.165789,694.089,11.5047
0.165789,694.164,11.5183
0.165789,694.164,11.5183
0.165789,694.537,11.5635
0.165789,694.537,11.5635
0.190895,694.795,11.6684
0.190895,694.795,11.6684
0.224263,695.236,11.7452
0.224263,695.236,11.7553
0.224263,695.236,11.7553
0.232632,695.733,11.7949
0.232632,695.733,11.7949
0.232632,696.11,11.9225
0.232632,696.22,11.9564
0.232632,696.22,11.9564
0.232632,696.777,12.1192
0.232632,696.777,12.1192
0.232632,697.103,12.2609
0.232632,697.103,12.2609
0.232632,698.123,12.4421
0.232632,698.245,12.4736
0.141615,698.245,12.4736
0.136006,698.788,12.569
0.13292,698.788,12.569
0.13292,699.088,12.5931
0.13292,699.088,12.5931
0.128019,699.696,12.6267
0.128019,699.696,12.6267
0.127802,700.167,12.65
