user_id,pc_throttle,pc_brake,t-b,pc_steering,t-b-s,pc_speed,pc_lap_distance
2,0.328684,0,0.328684,0.0963223,0.2323617,25.8446,29.4709
2,0.328684,0,0.328684,0.0963223,0.2323617,26.0493,30.6372
2,0.328684,0,0.328684,0.0950951,0.2335889,26.1927,31.5075
2,0.328684,0,0.328684,0.0915619,0.2371221,26.4961,33.2729
2,0.328684,0,0.328684,0.0851652,0.2435188,26.6341,34.1583
2,0.328684,0,0.328684,0.0807397,0.2479443,26.7778,35.0486
2,0.328684,0,0.328684,0.0797727,0.2489113,26.9277,35.9436
2,0.328684,0,0.328684,0.0797727,0.2489113,27.0678,36.8434
2,0.328684,0,0.328684,0.0797727,0.2489113,27.2053,37.755
2,0.328684,0,0.328684,0.0797727,0.2489113,27.3011,38.3907
2,0.328684,0,0.328684,0.0797727,0.2489113,27.3887,38.9829
2,0.328684,0,0.328684,0.0777736,0.2509104,27.416,39.8961
2,0.328684,0,0.328684,0.0715908,0.2570932,27.8861,41.7331
2,0.328684,0,0.328684,0.0649339,0.2637501,28.356,42.6787
2,0.328684,0,0.328684,0.0649339,0.2637501,28.356,42.6787
2,0.328684,0,0.328684,0.0561198,0.2725642,29.0019,43.9668
2,0.328684,0,0.328684,0.0507645,0.2779195,29.2968,44.985
2,0.328684,0,0.328684,0.0381571,0.2905269,29.4214,45.9118
2,0.305316,0,0.305316,0.0251777,0.2801383,29.5525,46.8916
2,0.286947,0,0.286947,0.0211983,0.2657487,29.7025,48.2281
2,0.286947,0,0.286947,0.0224256,0.2645214,29.8107,49.2655
2,0.286947,0,0.286947,0.0239876,0.2629594,29.9089,50.2074
2,0.322863,0,0.322863,0.0239876,0.2988754,30.0272,51.2022
2,0.324526,0,0.324526,0.0242852,0.3002408,30.1977,52.5514
2,0.324526,0,0.324526,0.0243596,0.3001664,30.3296,53.6091
2,0.324526,0,0.324526,0.0238016,0.3007244,30.4487,54.6172
2,0.324526,0,0.324526,0.022314,0.302212,30.5737,55.5785
2,0.324526,0,0.324526,0.0204917,0.3040343,30.7044,56.6452
2,0.324526,0,0.324526,0.018967,0.305559,30.8292,57.6651
2,0.324526,0,0.324526,0.0180743,0.3064517,30.9534,58.6889
2,0.324526,0,0.324526,0.0153223,0.3092037,31.0776,59.7189
2,0.324526,0,0.324526,0.0119938,0.3125322,31.2013,60.8023
2,0.324526,0,0.324526,0.00769825,0.31682775,31.3246,61.7862
2,0.324526,0,0.324526,0.00178511,0.32274089,31.4484,62.8259
2,0.324526,0,0.324526,0,0.324526,31.5775,63.9149
2,0.324526,0,0.324526,-0.0148761,0.3096499,31.6948,64.9109
2,0.307842,0,0.307842,-0.0223141,0.2855279,31.8572,66.3855
2,0.303632,0,0.303632,-0.0259959,0.2776361,32.0045,67.7619
2,0.303632,0,0.303632,-0.026405,0.277227,32.1126,68.819
2,0.303632,0,0.303632,-0.0257356,0.2778964,32.2257,69.9399
2,0.303632,0,0.303632,-0.0239412,0.2796908,32.3702,71.3872
2,0.303632,0,0.303632,-0.0239412,0.2796908,32.3702,71.3872
2,0.303632,0,0.303632,-0.0195248,0.2841072,32.5076,72.7871
2,0.303632,0,0.303632,-0.0162521,0.2873799,32.6126,73.8681
2,0.303632,0,0.303632,-0.0124959,0.2911361,32.7177,74.9477
2,0.303632,0,0.303632,-0.00870253,0.29492947,32.8283,76.0909
2,0.303632,0,0.303632,-0.00334711,0.30028489,32.9278,77.1286
2,0.301137,0,0.301137,0,0.301137,33.0316,78.2241
2,0.299474,0,0.299474,0.00810741,0.29136659,33.1371,79.3779
2,0.299474,0,0.299474,0.00933471,0.29013929,33.2352,80.4727
2,0.299474,0,0.299474,0.00728914,0.29218486,33.3342,82.6873
2,0.299474,0,0.299474,0.00334705,0.29612695,33.5306,83.8553
2,0.299474,0,0.299474,0,0.299474,33.6279,84.9151
2,0.299474,0,0.299474,-0.00937195,0.29010205,33.7235,86.0338
2,0.299474,0,0.299474,-0.0135744,0.2858996,33.7896,86.8213
2,0.299474,0,0.299474,-0.0184835,0.2809905,33.8783,87.9453
2,0.299474,0,0.299474,-0.020343,0.279131,33.9757,89.0726
2,0.299474,0,0.299474,-0.0221281,0.2773459,34.0687,90.2034
2,0.299474,0,0.299474,-0.0245083,0.2749657,34.1605,91.3376
2,0.299474,0,0.299474,-0.027,0.272474,34.2515,92.475
2,0.299474,0,0.299474,-0.0297893,0.2696847,34.3446,93.6745
2,0.299474,0,0.299474,-0.0304959,0.2689781,34.4279,94.8181
2,0.299474,0,0.299474,-0.0304959,0.2689781,34.5148,95.9072
2,0.299474,0,0.299474,-0.0306818,0.2687922,34.6336,97.4603
2,0.299474,0,0.299474,-0.0306818,0.2687922,34.7245,98.6723
2,0.299474,0,0.299474,-0.0310538,0.2684202,34.812,99.8297
2,0.299474,0,0.299474,-0.030719,0.268755,34.922,101.339
2,0.299474,0,0.299474,-0.0291199,0.2703541,35.0064,102.503
2,0.299474,0,0.299474,-0.0248802,0.2745938,35.0935,103.729
2,0.299474,0,0.299474,-0.0193388,0.2801352,35.176,104.899
2,0.299474,0,0.299474,-0.0167727,0.2827013,35.2541,106.073
2,0.299474,0,0.299474,-0.0163637,0.2831103,35.3648,107.602
2,0.299474,0,0.299474,-0.0170703,0.2824037,35.4488,108.841
2,0.299474,0,0.299474,-0.0180372,0.2814368,35.5252,110.023
2,0.299474,0,0.299474,-0.0180372,0.2814368,35.5252,110.023
2,0.299474,0,0.299474,-0.0213472,0.2781268,35.6837,112.396
2,0.299474,0,0.299474,-0.0230207,0.2764533,35.6837,114.003
2,0.299474,0,0.299474,-0.0251034,0.2743706,35.8633,115.196
2,0.299474,0,0.299474,-0.0256612,0.2738128,35.9381,116.393
2,0.299474,0,0.299474,-0.0256612,0.2738128,36.0154,117.592
2,0.299474,0,0.299474,-0.0256612,0.2738128,36.0958,118.854
2,0.299474,0,0.299474,-0.0256612,0.2738128,36.1676,119.999
2,0.299474,0,0.299474,-0.0256612,0.2738128,36.2419,121.206
2,0.299474,0,0.299474,-0.0258472,0.2736268,36.3187,122.476
2,0.299474,0,0.299474,-0.0258472,0.2736268,36.4141,124.112
2,0.299474,0,0.299474,-0.0258472,0.2736268,36.4141,124.112
2,0.299474,0,0.299474,-0.02581,0.273664,36.5095,125.752
2,0.299474,0,0.299474,-0.0256612,0.2738128,36.5777,126.909
2,0.299474,0,0.299474,-0.0256612,0.2738128,36.6481,128.129
2,0.299474,0,0.299474,-0.0256612,0.2738128,36.7229,129.414
2,0.299474,0,0.299474,-0.0256612,0.2738128,36.7929,130.638
2,0.299474,0,0.299474,-0.0256612,0.2738128,36.8591,131.804
2,0.299474,0,0.299474,-0.0256612,0.2738128,36.9319,133.096
2,0.299474,0,0.299474,-0.0256612,0.2738128,37.0012,134.328
2,0.299474,0,0.299474,-0.0256612,0.2738128,37.0682,135.562
2,0.299474,0,0.299474,-0.0251406,0.2743334,37.1561,137.231
2,0.299474,0,0.299474,-0.0243596,0.2751144,37.2207,138.469
2,0.299474,0,0.299474,-0.0240992,0.2753748,37.2903,139.772
2,0.299474,0,0.299474,-0.0208265,0.2786475,37.3799,141.389
2,0.299474,0,0.299474,-0.0202686,0.2792054,37.4465,142.635
2,0.299474,0,0.299474,-0.0190414,0.2804326,37.5298,144.257
2,0.299474,0,0.299474,-0.0184092,0.2810648,37.5963,145.571
2,0.299474,0,0.299474,-0.0182232,0.2812508,37.6622,146.886
2,0.299474,0,0.299474,-0.0173307,0.2821433,37.722,148.078
2,0.299474,0,0.299474,-0.0164009,0.2830731,37.722,148.078
2,0.299474,0,0.299474,-0.0139835,0.2854905,37.8029,151.035
2,0.299474,0,0.299474,-0.011529,0.287945,37.9276,152.359
2,0.299474,0,0.299474,-0.00877688,0.29069712,37.9896,153.559
2,0.299474,0,0.299474,-0.0065827,0.2928913,38.0507,154.824
2,0.299474,0,0.299474,-0.00554136,0.29393264,38.1133,156.155
2,0.299474,0,0.299474,-0.00409092,0.29538308,38.1718,157.424
2,0.299474,0,0.299474,-0.00297526,0.29649874,38.2266,158.631
2,0.299474,0,0.299474,-0.00163641,0.29783759,38.2869,159.968
2,0.299474,0,0.299474,0,0.299474,38.3444,161.24
2,0.299474,0,0.299474,0.00304947,0.29642453,38.4002,162.517
2,0.299474,0,0.299474,0.00472304,0.29475096,38.4555,163.796
2,0.299474,0,0.299474,0.00562499,0.29384901,38.5095,165.138
2,0.299474,0,0.299474,0.00595029,0.29352371,38.5634,166.356
2,0,0,0,0.00613627,-0.00613627,38.6089,167.64
2,0,0,0,0.00669422,-0.00669422,38.5813,168.987
2,0.299474,0,0.299474,0.00669422,0.29277978,38.7005,170.272
2,0.299474,0,0.299474,0.00669422,0.29277978,38.9746,171.5
2,0.299474,0,0.299474,0.00669422,0.29277978,39.4184,172.869
2,0.299474,0,0.299474,0.00669422,0.29277978,39.6262,174.186
2,0.299474,0,0.299474,0.0068802,0.2925938,39.6748,175.505
2,0.299474,0,0.299474,0.0076611,0.2918129,39.7266,176.826
2,0.299474,0,0.299474,0.0104504,0.2890236,39.7802,178.215
2,0.295263,0,0.295263,0.0129793,0.2822837,39.8271,179.474
2,0.295263,0,0.295263,0.0144297,0.2808333,39.8755,180.801
2,0.295263,0,0.295263,0.0145041,0.2807589,39.9254,182.195
2,0.295263,0,0.295263,0.0146901,0.2805729,39.9723,183.525
2,0.295263,0,0.295263,0.0158429,0.2794201,40.0169,184.79
2,0.295263,0,0.295263,0.0176281,0.2776349,40.0976,187.058
2,0.295263,0,0.295263,0.0193015,0.2759615,40.0976,187.058
2,0.316158,0,0.316158,0.0214587,0.2946993,40.1633,188.863
2,0.316158,0,0.316158,0.0231323,0.2930257,40.2774,191.609
2,0.316158,0,0.316158,0.0238016,0.2923564,40.3314,192.884
2,0.316158,0,0.316158,0.0238016,0.2923564,40.3886,194.229
2,0.316158,0,0.316158,0.0238016,0.2923564,40.4478,195.643
2,0.316158,0,0.316158,0.0239876,0.2921704,40.5035,196.992
2,0.316158,0,0.316158,0.0239876,0.2921704,40.5563,198.342
2,0.316158,0,0.316158,0.0239876,0.2921704,40.5987,199.289
2,0.316158,0,0.316158,0.022593,0.293565,40.6725,201.117
2,0.316158,0,0.316158,0.0206776,0.2954804,40.7305,202.406
2,0.316158,0,0.316158,0.0198223,0.2963357,40.786,203.764
2,0.316158,0,0.316158,0.018781,0.297377,40.8441,205.193
2,0.316158,0,0.316158,0.018409,0.297749,40.8999,206.555
2,0.316158,0,0.316158,0.0182231,0.2979349,40.9536,207.851
2,0.316158,0,0.316158,0.0180371,0.2981209,41.0121,209.286
2,0.316158,0,0.316158,0.0180371,0.2981209,41.0673,210.654
2,0.316158,0,0.316158,0.0171818,0.2989762,41.1195,211.955
2,0.316158,0,0.316158,0.0159917,0.3001663,41.1767,213.395
2,0.316158,0,0.316158,0.0125051,0.3036529,41.2343,214.838
2,0.316158,0,0.316158,0.0093719,0.3067861,41.2871,216.144
2,0.316158,0,0.316158,0.00758671,0.30857129,41.3416,217.521
2,0.316158,0,0.316158,0.00706596,0.30909204,41.3985,218.969
2,0.316158,0,0.316158,0.00706596,0.30909204,41.45,220.281
2,0.316158,0,0.316158,0.00639665,0.30976135,41.5042,221.663
2,0.316158,0,0.316158,0.00483463,0.31132337,41.5614,223.118
2,0.316158,0,0.316158,0.00316102,0.31299698,41.6153,224.504
2,0.316158,0,0.316158,0,0.316158,41.6674,225.891
2,0.316158,0,0.316158,-0.00386781,0.31229019,41.7239,227.281
2,0.316158,0,0.316158,-0.00557855,0.31057945,41.7776,228.672
2,0.316158,0,0.316158,-0.00595051,0.31020749,41.8314,230.065
2,0.316158,0,0.316158,-0.00595051,0.31020749,41.886,231.461
2,0.316158,0,0.316158,-0.00613638,0.31002162,41.9421,232.929
2,0.316158,0,0.316158,-0.00613638,0.31002162,41.9921,234.328
2,0.316158,0,0.316158,-0.00613638,0.31002162,42.1013,237.131
2,0.316158,0,0.316158,-0.00613638,0.31002162,42.1357,238.042
2,0.316158,0,0.316158,-0.00613638,0.31002162,42.2061,239.939
2,0.316158,0,0.316158,-0.00613638,0.31002162,42.2586,241.347
2,0.316158,0,0.316158,-0.00613638,0.31002162,42.3108,242.826
2,0.316158,0,0.316158,-0.00613638,0.31002162,42.3639,244.168
2,0.316158,0,0.316158,-0.00613638,0.31002162,42.4167,245.581
2,0.316158,0,0.316158,-0.00613638,0.31002162,42.4721,247.067
2,0.316158,0,0.316158,-0.00613638,0.31002162,42.5239,248.484
2,0.316158,0,0.316158,-0.00632237,0.30983563,42.5563,249.405
2,0.316158,0,0.316158,-0.00632237,0.30983563,42.6067,250.896
2,0.316158,0,0.316158,-0.00632237,0.30983563,42.6737,252.743
2,0.316158,0,0.316158,-0.00632237,0.30983563,42.7232,254.167
2,0.316158,0,0.316158,-0.00632237,0.30983563,42.7772,255.592
2,0.316158,0,0.316158,-0.00632237,0.30983563,42.8324,257.09
2,0.316158,0,0.316158,-0.00576453,0.31039347,42.8807,258.447
2,0.316158,0,0.316158,-0.00513231,0.31102569,42.9161,259.448
2,0.316158,0,0.316158,-0.0042769,0.3118811,42.9838,261.38
2,0.316158,0,0.316158,-0.00409092,0.31206708,43.0333,262.814
2,0.316158,0,0.316158,-0.00390505,0.31225295,43.0802,264.178
2,0.316158,0,0.316158,-0.00308685,0.31307115,43.1322,265.687
2,0.316158,0,0.316158,-0.00223144,0.31392656,43.181,267.125
2,0.316158,0,0.316158,-0.000371963,0.315786037,43.23,268.565
2,0.316158,0,0.316158,0.00133884,0.31481916,43.2798,270.007
2,0.316158,0,0.316158,0.00208255,0.31407545,43.3311,271.523
2,0.316158,0,0.316158,0.00260329,0.31355471,43.377,272.895
2,0.316158,0,0.316158,0.00260329,0.31355471,43.4252,274.342
2,0.316158,0,0.316158,0.00260329,0.31355471,43.4755,275.863
2,0.316158,0,0.316158,0.00260329,0.31355471,43.5208,277.241
2,0.316158,0,0.316158,0.00379335,0.31236465,43.5681,278.765
2,0.316158,0,0.316158,0.00595029,0.31020771,43.6189,281.672
2,0.316158,0,0.316158,0.00773549,0.30842251,43.7149,283.129
2,0.316158,0,0.316158,0.00929751,0.30686049,43.762,284.587
2,0.316158,0,0.316158,0.00948349,0.30667451,43.8108,286.119
2,0.316158,0,0.316158,0.00948349,0.30667451,43.8572,287.58
2,0.316158,0,0.316158,0.00985523,0.30630277,43.9019,288.97
2,0.316158,0,0.316158,0.0100412,0.3061168,43.9512,290.507
2,0.316158,0,0.316158,0.0100412,0.3061168,43.9973,291.973
2,0.316158,0,0.316158,0.0102272,0.3059308,44.0404,293.367
2,0.316158,0,0.316158,0.0102272,0.3059308,44.0883,294.909
2,0.316158,0,0.316158,0.00980879,0.30634921,44.1368,296.453
2,0.316158,0,0.316158,0.00847924,0.30767876,44.198,298.44
2,0.316158,0,0.316158,0.00706596,0.30909204,44.2401,299.84
2,0.316158,0,0.316158,0.00632225,0.30983575,44.2843,301.315
2,0.316158,0,0.316158,0.00531818,0.31083982,44.3317,302.866
2,0.316158,0,0.316158,0.00325406,0.31290394,44.3907,304.862
2,0.316158,0,0.316158,0.00115286,0.31500514,44.4348,306.268
2,0.316158,0,0.316158,0,0.316158,44.4785,307.75
2,0.316158,0,0.316158,-0.00409092,0.31206708,44.525,309.307
2,0.316158,0,0.316158,-0.0042769,0.3118811,44.5851,311.312
2,0.316158,0,0.316158,-0.00446289,0.31169511,44.6263,312.725
2,0.316158,0,0.316158,-0.00446289,0.31169511,44.6263,312.725
2,0.316158,0,0.316158,-0.0051695,0.3109885,44.6836,314.734
2,0.316158,0,0.316158,-0.00557855,0.31057945,44.726,316.224
2,0.316158,0,0.316158,-0.00557855,0.31057945,44.771,317.79
2,0.316158,0,0.316158,-0.00576453,0.31039347,44.8112,319.283
2,0.316158,0,0.316158,-0.00595051,0.31020749,44.8671,321.226
2,0.316158,0,0.316158,-0.00699179,0.30916621,44.9092,322.722
2,0.316158,0,0.316158,-0.00836783,0.30779017,44.9534,324.294
2,0.316158,0,0.316158,-0.00855381,0.30760419,44.9933,325.719
2,0.316158,0,0.316158,-0.00966947,0.30648853,45.0479,327.744
2,0.316158,0,0.316158,-0.0100413,0.3061167,45.1016,329.848
2,0.316158,0,0.316158,-0.0104133,0.3057447,45.1427,331.277
2,0.316158,0,0.316158,-0.0104133,0.3057447,45.1853,332.858
2,0.316158,0,0.316158,-0.0104133,0.3057447,45.2227,334.365
2,0.316158,0,0.316158,-0.0104133,0.3057447,45.2227,334.365
2,0.316158,0,0.316158,-0.0104133,0.3057447,45.2742,336.325
2,0.316158,0,0.316158,-0.0104133,0.3057447,45.3124,339.421
2,0.316158,0,0.316158,-0.0104133,0.3057447,45.3935,340.934
2,0.316158,0,0.316158,-0.0117521,0.3044059,45.4293,342.372
2,0.316158,0,0.316158,-0.0128306,0.3033274,45.469,343.962
2,0.316158,0,0.316158,-0.0128306,0.3033274,45.4804,344.417
2,0.316158,0,0.316158,-0.0128306,0.3033274,45.5211,346.01
2,0.316158,0,0.316158,-0.011343,0.304815,45.5584,347.528
2,0.316158,0,0.316158,-0.00780999,0.30834801,45.605,349.502
2,0.316158,0,0.316158,-0.00535544,0.31080256,45.641,351.022
2,0.316158,0,0.316158,-0.0017852,0.3143728,45.6826,352.62
2,0.316158,0,0.316158,0.00148763,0.31467037,45.7332,354.677
2,0.316158,0,0.316158,0.00223133,0.31392667,45.7693,356.201
2,0.327021,0,0.327021,0.00223133,0.32478967,45.8044,357.65
2,0.337884,0,0.337884,0.00223133,0.33565267,45.8634,359.712
2,0.349579,0,0.349579,0.00260329,0.34697571,45.9165,361.317
2,0.362105,0,0.362105,0.00423962,0.35786538,45.9907,363.384
2,0.366316,0,0.366316,0.00595029,0.36036571,46.0521,364.995
2,0.366316,0,0.366316,0.00595029,0.36036571,46.0521,364.995
2,0.374632,0,0.374632,0.00669422,0.36793778,46.13,366.913
2,0.472379,0,0.472379,0.00669422,0.46568478,46.2037,368.452
2,0.569895,0,0.569895,0.00669422,0.56320078,46.3048,370.071
2,0.590474,0,0.590474,0.00669422,0.58377978,46.4912,372.155
2,0.656263,0,0.656263,0.00669422,0.64956878,46.6595,373.707
2,0.704758,0,0.704758,0.00669422,0.69806378,46.8663,375.188
2,0.722053,0,0.722053,0.00669422,0.71535878,47.163,377.3
2,0.722053,0,0.722053,0.00669422,0.71535878,47.4595,379.429
2,0.722053,0,0.722053,0.00669422,0.71535878,47.6856,381.093
2,0.722053,0,0.722053,0.00669422,0.71535878,47.6856,381.093
2,0.734369,0,0.734369,0.00669422,0.72767478,47.9658,383.242
2,0.745863,0,0.745863,0.00632225,0.73954075,48.1849,384.764
2,0.750842,0,0.750842,0.00312386,0.74771814,48.4089,386.373
2,0.750842,0,0.750842,0.00267769,0.74816431,48.7142,388.554
2,0.750842,0,0.750842,0.00223133,0.74861067,48.9494,390.263
2,0.754947,0,0.754947,0.00223133,0.75271567,49.1598,391.813
2,0.857726,0,0.857726,0.00260329,0.85512271,49.4761,394.032
2,1,0,1,0.00386775,0.99613225,49.8748,396.266
2,1,0,1,0.00580164,0.99419836,50.2003,397.931
2,1,0,1,0.00580164,0.99419836,50.2003,397.931
2,1,0,1,0.00981817,0.99018183,50.6391,400.199
2,1,0,1,0.0104132,0.9895868,51.0714,402.486
2,1,0,1,0.0104132,0.9895868,51.3862,404.193
2,0,0,0,0.0104132,-0.0104132,51.3264,406.504
2,1,0,1,0.0104132,0.9895868,51.3792,408.129
2,1,0,1,0.0104132,0.9895868,51.6524,410.446
2,1,0,1,0.0104132,0.9895868,51.6524,410.446
2,1,0,1,0.0104132,0.9895868,52.1448,412.78
2,1,0,1,0.0104132,0.9895868,52.7189,415.137
2,1,0,1,0.0101528,0.9898472,53.2541,417.521
2,1,0,1,0.009437,0.990563,53.5355,419.388
2,1,0,1,0.00892555,0.99107445,53.7146,420.461
2,1,0,1,0.00795867,0.99204133,54.0039,422.346
2,1,0,1,0.00825619,0.99174381,54.3671,424.782
2,1,0,1,0.00892555,0.99107445,54.7219,427.235
2,1,0,1,0.00892555,0.99107445,54.7219,427.235
2,1,0,1,0.00892555,0.99107445,55.0607,429.702
2,1,0,1,0.00706596,0.99293404,55.4179,432.096
2,1,0,1,0.00608978,0.99391022,55.7357,434.411
2,1,0,1,0.00349578,0.99650422,56.0098,436.364
2,1,0,1,0.00133884,0.99866116,56.2804,438.329
2,1,0,1,0,1,56.533,440.206
2,1,0,1,-0.00111578,0.99888422,56.875,442.757
2,1,0,1,-0.000520703,0.999479297,57.1129,444.562
2,1,0,1,-0.000520703,0.999479297,57.1129,444.562
2,1,0,1,0,1,57.4467,447.135
2,1,0,1,0.000371963,0.999628037,57.7052,449.15
2,1,0,1,0.000371963,0.999628037,58.0347,451.75
2,1,0,1,0.000743703,0.999256297,58.2827,453.689
2,1,0,1,0.00148763,0.99851237,58.6016,456.218
2,1,0,1,0.00148763,0.99851237,58.8402,458.174
2,0.508211,0,0.508211,0.00308671,0.50512429,58.9438,459.057
2,0.508211,0,0.508211,0.00308671,0.50512429,59.0887,460.828
2,0,0,0,0.00632225,-0.00632225,58.9367,463.479
2,0,0,0,0.00650824,-0.00650824,58.7101,465.538
2,0,0,0,0.00706596,-0.00706596,58.3511,468.75
2,0,0,0,0.00706596,-0.00706596,58.2052,470.013
2,0,0,0,0.00706596,-0.00706596,57.9851,471.944
2,0,0,0,0.00706596,-0.00706596,57.6901,474.546
2,0,0,0,0.00714035,-0.00714035,57.4611,477.128
2,0,0,0,0.00799586,-0.00799586,57.1784,479.037
2,0,0,0,0.00799586,-0.00799586,57.1784,479.037
2,0,0,0,0.0111569,-0.0111569,56.8832,481.603
2,0,0,0,0.0159917,-0.0159917,56.599,484.057
2,0,0,0,0.0173306,-0.0173306,56.3824,485.94
2,0,0,0,0.0187066,-0.0187066,56.0878,488.459
2,0,0,0,0.0194503,-0.0194503,55.9892,489.3
2,0,0,0,0.0232066,-0.0232066,55.7932,490.976
2,0,0,0,0.0323181,-0.0323181,55.5036,493.47
2,0,0,0,0.0338428,-0.0338428,55.2748,495.41
2,0,0,0,0.0325784,-0.0325784,54.9789,497.869
2,0,0,0,0.0297893,-0.0297893,54.7716,499.607
