1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.024 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.024 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.024 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.024 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.024 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.024 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.024 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.024 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.024 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.024 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.198 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.198 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.623 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.623 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.966 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,0.966 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
1.000 ,1.000 ,1.000 ,0.001 ,0.000 ,0.000 
